Year,State,Utility Name,Type,Residential,Commercial,Industrial,Total
2017,SC,"Laurens Electric Coop, Inc",AC,0.849,0.052,.,0.901
2017,SC,Little River Electric Coop Inc,AC,.,0.007,.,0.007
2017,SC,"Lynches River Elec Coop, Inc",AC,0.274,0,.,0.274
2017,SC,"Marlboro Electric Coop, Inc",AC,0.06,.,.,0.06
2017,SC,Mid-Carolina Electric Coop Inc,AC,0.619,.,.,0.619
2017,SC,"Newberry Electric Coop, Inc",AC,0.075,.,.,0.075
2017,SC,"Tri-County Electric Coop, Inc",AC,0.193,.,.,0.193
2017,SC,Palmetto Electric Coop Inc,DC,0.376,0.027,.,0.403
2017,SC,"Pee Dee Electric Coop, Inc",AC,0.191,.,.,0.191
2017,SC,City of Rock Hill - (SC),AC,0.14,0.48,.,0.62
2017,SC,"Santee Electric Coop, Inc",AC,0.205,0.016,0,0.221
2017,SC,South Carolina Electric&Gas Company,AC,44.327,3.705,.,48.032
2017,SC,South Carolina Public Service Authority,AC,1.213,.,.,1.213
2017,SC,City of Union - (SC),DC,0.023,.,.,0.023
2017,SC,York Electric Coop Inc,AC,1.103,.,.,1.103
2017,SC,Adjustment 2017,,-0.004,.,.,-0.004
2017,SC,Adjustment 2017,,-0.231,-0.005,0,-0.236
2017,SD,"Black Hills Electric Coop, Inc",AC,0.086,0,0,0.086
2017,SD,Otter Tail Power Co,AC,0,0.48,0,0.48
2017,SD,Sioux Valley SW Elec Coop,DC,0.065,0.002,.,0.067
2017,SD,Southeastern Electric Coop Inc - (SD),AC,0.026,0.02,.,0.046
2017,SD,West River Electric Assn Inc,DC,0.064,0.15,.,0.214
2017,SD,Adjustment 2017,,-0.022,-0.027,.,-0.049
2017,TN,Kingsport Power Co,AC,0.091,0.349,0,0.44
2017,TX,Austin Energy,AC,31.865,1.911,.,33.776
2017,TX,Bailey County Elec Coop Assn,AC,0.009,.,.,0.009
2017,TX,"Bandera Electric Coop, Inc",DC,1.781,.,.,1.781
2017,TX,"Bartlett Electric Coop, Inc",AC,0.599,0,0,0.599
2017,TX,"Big Country Electric Coop, Inc",AC,.,.,.,0
2017,TX,"Bluebonnet Electric Coop, Inc",DC,2.139,1.493,.,3.632
2017,TX,"Bowie-Cass Electric Coop, Inc",AC,0.2,0.148,.,0.348
2017,TX,City of Brenham - (TX),AC,0.005,.,.,0.005
2017,TX,Brownsville Public Utilities Board,AC,0.106,0.181,.,0.287
2017,TX,City of Bryan - (TX),AC,0.493,0.219,.,0.712
2017,TX,"Central Texas Elec Coop, Inc",AC,1.259,.,.,1.259
2017,TX,Cherokee County Elec Coop Assn,AC,0.12,.,.,0.12
2017,TX,Concho Valley Elec Coop Inc,AC,0.202,.,.,0.202
2017,TX,Cooke County Elec Coop Assn,AC,0.056,.,.,0.056
2017,TX,Comanche County Elec Coop Assn,AC,0,.,.,0
2017,TX,City of Cuero - (TX),AC,0.01,0,0,0.01
2017,TX,"Deaf Smith Electric Coop, Inc",AC,0.003,.,.,0.003
2017,TX,Deep East Texas Elec Coop Inc,AC,0.133,.,.,0.133
2017,TX,City of Denton - (TX),AC,0.73,0.156,0.029,0.915
2017,TX,"Denton County Elec Coop, Inc",DC,2.072,0.223,.,2.295
2017,TX,El Paso Electric Co,AC,15.94,2.684,0,18.624
2017,TX,Fannin County Electric Coop,AC,0.19,0.033,.,0.223
2017,TX,"Farmers Electric Coop, Inc - (TX)",AC,1.4,.,.,1.4
2017,TX,"Fayette Electric Coop, Inc",DC,0.21,0.026,.,0.236
2017,TX,City of Floresville,AC,0.46,0.19,.,0.65
2017,TX,City of Fredericksburg - (TX),AC,0.007,.,.,0.007
2017,TX,City of Georgetown - (TX),AC,1.2,0.15,.,1.35
2017,TX,"Grayson-Collin Elec Coop, Inc",AC,1.14,.,.,1.14
2017,TX,City of Greenville - (TX),AC,0.059,0.2,0,0.259
2017,TX,Guadalupe Valley Elec Coop Inc,AC,6.395,0.097,.,6.492
2017,TX,Hamilton County Elec Coop Assn,DC,0.431,0.148,.,0.579
2017,TX,"HILCO Electric Cooperative, Inc.",DC,0.281,.,.,0.281
2017,TX,"Jasper-Newton Elec Coop, Inc",AC,0.001,.,.,0.001
2017,TX,Karnes Electric Coop Inc,AC,0.112,0.132,.,0.244
2017,TX,"Lighthouse Electric Coop, Inc",AC,.,.,.,0
2017,TX,Magic Valley Electric Coop Inc,AC,0.17,0.16,.,0.33
2017,TX,"Medina Electric Coop, Inc",AC,0.379,.,.,0.379
2017,TX,Mid-South Electric Coop Assn,AC,0.33,0.02,.,0.35
2017,TX,"Navarro County Elec Coop, Inc",AC,0.205,.,.,0.205
2017,TX,City of New Braunfels - (TX),DC,0.416,0.084,0,0.5
2017,TX,"Pedernales Electric Coop, Inc",AC,9.182,0.215,.,9.397
2017,TX,"Rio Grande Electric Coop, Inc",DC,0.02,.,.,0.02
2017,TX,"Navasota Valley Elec Coop, Inc",DC,0.037,0.073,0,0.11
2017,TX,"Rusk County Electric Coop, Inc",AC,0.124,.,.,0.124
2017,TX,City of San Antonio - (TX),DC,75.497,19.875,0,95.372
2017,TX,San Patricio Electric Coop Inc,DC,0.064,.,.,0.064
2017,TX,"San Bernard Electric Coop, Inc",AC,.,.,.,0
2017,TX,South Plains Electric Coop Inc,AC,0.196,0.088,0.15,0.434
2017,TX,Southwest Arkansas E C C,AC,0.034,0,0,0.034
2017,TX,Southwestern Electric Power Co,AC,0.217,0.376,0,0.593
2017,TX,Trinity Valley Elec Coop Inc,AC,1.269,.,.,1.269
2017,TX,"Tri-County Electric Coop, Inc",DC,0.902,0.052,0,0.954
2017,TX,"Tri-County Electric Coop, Inc",AC,0.005,.,.,0.005
2017,TX,United Electric Coop Service Inc - (TX),AC,1.066,0.325,.,1.391
2017,TX,Upshur Rural Elec Coop Corp,AC,0.329,.,.,0.329
2017,TX,"Victoria Electric Coop, Inc",AC,0.048,.,.,0.048
2017,TX,Weatherford Mun Utility System,AC,0.059,0.057,.,0.116
2017,TX,Wise Electric Coop Inc,AC,.,.,.,0
2017,TX,Kerrville Public Utility Board,DC,0.195,0.072,.,0.267
2017,TX,Entergy Texas Inc.,DC,3.186,0.458,0.15,3.794
2017,TX,Adjustment 2017,,-14.657,-3.845,0,-18.502
2017,TX,Adjustment 2017,,-0.556,-0.08,-0.026,-0.662
2017,UT,City of Bountiful,DC,1.32,0.086,0,1.406
2017,UT,Brigham City Corporation,AC,0.347,0.06,.,0.407
2017,UT,"Empire Electric Assn, Inc",DC,0.034,0.019,.,0.053
2017,UT,"Garkane Energy Coop, Inc",DC,0.315,0.66,.,0.975
2017,UT,Heber Light & Power Company,AC,0.897,0.194,.,1.091
2017,UT,Hurricane City Power,AC,0.212,.,.,0.212
2017,UT,Hyrum City Corporation,AC,0.02,.,.,0.02
2017,UT,Kaysville City Corporation,AC,1.143,0.325,.,1.468
2017,UT,Lehi City Corporation,DC,1.295,0.063,.,1.358
2017,UT,City of Logan - (UT),AC,1.181,0.598,.,1.779
2017,UT,Moon Lake Electric Assn Inc,AC,0.136,0.02,0,0.156
2017,UT,City of Murray - (UT),AC,0.55,0.66,.,1.21
2017,UT,PacifiCorp,DC,163.416,44.845,5.143,213.404
2017,UT,Payson City Corporation,DC,0.586,.,.,0.586
2017,UT,Provo City Corp,AC,2.416,0.224,0,2.64
2017,UT,Spanish Fork City Corporation,DC,0.704,0.03,.,0.734
2017,UT,City of Springville - (UT),AC,0.75,.,.,0.75
2017,UT,City of St George,DC,1.165,1.1,0,2.265
2017,UT,Strawberry Electric Serv Dist,AC,0.44,.,.,0.44
2017,UT,City of Washington - (UT),AC,0.568,0.048,0,0.616
2017,UT,"Dixie Escalante R E A, Inc",DC,0.202,0.078,.,0.28
2017,UT,Adjustment 2017,,-29.419,-8.058,-0.897,-38.374
2017,UT,Adjustment 2017,,-0.061,-0.118,.,-0.179
2017,VA,A & N Electric Coop,AC,0.19,0.177,.,0.367
2017,VA,Appalachian Power Co,AC,4.071,2.656,0.131,6.858
2017,VA,BARC Electric Coop Inc,AC,0.404,.,.,0.404
2017,VA,Central Virginia Electric Coop,AC,1.103,0.074,.,1.177
2017,VA,Community Electric Coop,AC,0.02,.,.,0.02
2017,VA,Craig-Botetourt Electric Coop,DC,0.143,.,.,0.143
2017,VA,City of Danville - (VA),AC,0.013,0.03,0.03,0.073
2017,VA,City of Franklin - (VA),AC,0.047,.,.,0.047
2017,VA,City of Harrisonburg - (VA),AC,0.433,0.434,.,0.867
2017,VA,Kentucky Utilities Co,DC,0.024,0.012,0,0.036
2017,VA,Mecklenburg Electric Cooperative,AC,0.082,0.461,.,0.543
2017,VA,Northern Virginia Elec Coop,AC,1.9,0.92,0,2.82
2017,VA,"Northern Neck Elec Coop, Inc",AC,0.277,0.004,.,0.281
2017,VA,Prince George Electric Coop,AC,0.06,.,.,0.06
2017,VA,City of Radford - (VA),DC,0.009,0.03,.,0.039
2017,VA,City of Salem - (VA),AC,0.008,0.1,.,0.108
2017,VA,Shenandoah Valley Elec Coop,AC,2.144,0.434,0.189,2.767
2017,VA,Virginia Electric & Power Co,AC,13.13,10.121,0.019,23.27
2017,VA,Virginia Tech Electric Service,AC,0.167,0.108,.,0.275
2017,VA,"Southside Electric Coop, Inc",DC,1.43,.,.,1.43
2017,VA,Rappahannock Electric Coop,AC,2.736,1.404,.,4.14
2017,VA,Adjustment 2017,,-0.004,-0.002,0,-0.006
2017,VA,Adjustment 2017,,-0.276,-0.005,.,-0.281
2017,VT,City of Burlington Electric - (VT),AC,0.643,0.513,0.038,1.194
2017,VT,Green Mountain Power Corp,AC,46.03,27.202,0.197,73.429
2017,VT,Town of Hardwick,AC,.,.,.,0
2017,VT,Village of Ludlow - (VT),DC,0.032,0.15,.,0.182
2017,VT,Village of Lyndonville - (VT),AC,0.412,0.059,1.3,1.771
2017,VT,Village of Morrisville - (VT),AC,0.432,0.563,.,0.995
2017,VT,Village of Northfield - (VT),AC,0.143,.,.,0.143
2017,VT,Village of Swanton - (VT),AC,0.17,1.01,.,1.18
2017,VT,"Vermont Electric Cooperative, Inc.",AC,5.813,5.44,.,11.253
2017,VT,Washington Electric Coop - (VT),AC,2.347,0.085,.,2.432
2017,VT,Town of Stowe- (VT),AC,0.491,0.214,.,0.705
2017,VT,Adjustment 2017,,-0.006,-0.026,.,-0.032
2017,WA,PUD No 1 of Benton County,DC,1.218,0.098,.,1.316
2017,WA,Benton Rural Electric Assn,DC,1.1,.,.,1.1
2017,WA,"Big Bend Electric Coop, Inc",DC,0.139,0.032,0.008,0.179
2017,WA,City of Centralia - (WA),DC,0.166,0.059,.,0.225
2017,WA,PUD No 1 of Chelan County,DC,0.216,0.061,.,0.277
2017,WA,City of Cheney - (WA),AC,.,0.01,.,0.01
2017,WA,PUD No 1 of Clallam County,AC,1.747,0.06,.,1.807
2017,WA,PUD No 1 of Clark County - (WA),AC,3.81,0.309,.,4.119
2017,WA,Clearwater Power Company,AC,0.01,.,.,0.01
2017,WA,"Columbia Rural Elec Assn, Inc",AC,0.289,0.121,.,0.41
2017,WA,PUD No 1 of Douglas County,AC,0.036,.,.,0.036
2017,WA,Elmhurst Mutual Power & Light Co,AC,0.1,.,.,0.1
2017,WA,City of Ellensburg - (WA),DC,0.249,0.269,0,0.518
2017,WA,PUD No 1 of Ferry County,AC,0.033,.,.,0.033
2017,WA,PUD No 1 of Grays Harbor County,AC,0.309,0.021,.,0.33
2017,WA,Inland Power & Light Company,AC,0.824,0.029,.,0.853
2017,WA,PUD No 1 of Klickitat County,DC,0.583,0.047,.,0.63
2017,WA,Lakeview Light & Power,AC,0.025,.,.,0.025
2017,WA,PUD No 1 of Lewis County,AC,0.566,0.005,.,0.571
2017,WA,Modern Electric Water Company,AC,0.013,.,.,0.013
2017,WA,"Ohop Mutual Light Company, Inc",AC,0.049,.,.,0.049
2017,WA,PUD No 1 of Okanogan County,AC,0.227,0.131,.,0.358
2017,WA,"Okanogan County Elec Coop, Inc",AC,0.16,0.01,.,0.17
2017,WA,Orcas Power & Light Coop,DC,1.373,0.229,.,1.602
2017,WA,PUD No 2 of Pacific County,AC,0.139,0.121,.,0.26
2017,WA,PacifiCorp,DC,6.552,2.011,0.186,8.749
2017,WA,Parkland Light & Water Company,AC,0.028,0.006,.,0.034
2017,WA,PUD No 2 of Grant County,AC,0.288,0.074,.,0.362
2017,WA,PUD No 1 of Pend Oreille County,AC,0.025,.,.,0.025
2017,WA,Peninsula Light Company,AC,0.739,.,.,0.739
2017,WA,City of Port Angeles - (WA),AC,0.243,0.116,.,0.359
2017,WA,PUD No 3 of Mason County,AC,0.385,0.009,0,0.394
2017,WA,Puget Sound Energy Inc,DC,39.857,6.12,0.042,46.019
2017,WA,City of Richland - (WA),AC,0.572,0.003,.,0.575
2017,WA,City of Seattle - (WA),DC,16.362,3.67,.,20.032
2017,WA,PUD 1 of Snohomish County,DC,10.64,1.125,.,11.765
2017,WA,Town of Steilacoom,AC,0.085,.,.,0.085
2017,WA,City of Tacoma - (WA),AC,2.436,0.126,0,2.562
2017,WA,Tanner Electric Coop,DC,0.53,.,.,0.53
2017,WA,Vera Irrigation District #15,AC,0.015,.,.,0.015
2017,WA,Avista Corp,AC,2.53,1.07,0,3.6
2017,WA,PUD No 1 of Jefferson County,AC,1.47,0.732,0,2.202
2017,WA,Adjustment 2017,,-2.698,-0.324,-0.001,-3.023
2017,WA,Adjustment 2017,,-0.038,-0.011,.,-0.048
2017,WA,Adjustment 2017,,-1.143,-0.351,-0.032,-1.526
2017,WA,Adjustment 2017,,-7.043,-1.067,-0.007,-8.118
2017,WA,Adjustment 2017,,-2.854,-0.64,.,-3.494
2017,WI,Adams-Columbia Electric Coop,AC,0.388,0.095,0.095,0.578
2017,WI,Algoma Utility Comm,DC,0,0.009,0,0.009
2017,WI,Village of Bangor - (WI),AC,0.015,0.036,.,0.051
2017,WI,Barron Electric Coop,AC,0.312,.,.,0.312
2017,WI,"Bayfield Electric Coop, Inc",DC,0.471,.,.,0.471
2017,WI,City of Black River Falls,DC,.,0.011,0,0.011
2017,WI,City of Boscobel - (WI),DC,.,0.012,0,0.012
2017,WI,Cedarburg Light & Water Comm,DC,.,0.008,0,0.008
2017,WI,Central Wisconsin Elec Coop,DC,0.184,.,.,0.184
2017,WI,Chippewa Valley Electric Coop,AC,0.086,.,.,0.086
2017,WI,Clark Electric Coop - (WI),AC,0.184,0.02,.,0.204
2017,WI,City of Columbus - (WI),DC,0.005,0.005,0,0.01
2017,WI,City of Cuba City,DC,.,0.006,0,0.006
2017,WI,Dahlberg Light & Power Co,AC,0.073,0,0,0.073
2017,WI,Dunn County Electric Coop,AC,0.401,.,.,0.401
2017,WI,City of Eagle River - (WI),DC,.,0.006,0,0.006
2017,WI,East Central Energy,AC,0.066,0,0,0.066
2017,WI,Eau Claire Electric Coop,AC,0.345,0.049,0,0.394
2017,WI,City of Evansville,DC,0.043,0.003,0,0.046
2017,WI,Florence Utility Comm,DC,.,0.003,0,0.003
2017,WI,Hartford Electric,DC,0.005,0.001,0,0.006
2017,WI,"Jackson Electric Coop, Inc - (WI)",AC,0.317,0.074,.,0.391
2017,WI,Jefferson Utilities,DC,0.005,0.02,0,0.025
2017,WI,Jump River Electric Coop Inc,AC,0.128,.,.,0.128
2017,WI,Juneau Utility Comm,DC,.,0.005,0,0.005
2017,WI,City of Kaukauna,DC,.,0.003,0,0.003
2017,WI,Lake Mills Light & Water,DC,0.004,0.02,0,0.024
2017,WI,City of Lodi - (WI),DC,0.008,.,0,0.008
2017,WI,Madison Gas & Electric Co,AC,1.376,4.7,.,6.076
2017,WI,Manitowoc Public Utilities,AC,0.012,.,.,0.012
2017,WI,City of Marshfield - (WI),AC,0.09,0.016,0,0.106
2017,WI,City of Menasha - (WI),DC,0.01,0.027,0,0.037
2017,WI,Village of Mt. Horeb - (WI),DC,0.04,0.036,0,0.076
2017,WI,Village of Muscoda - (WI),DC,.,0.006,0,0.006
2017,WI,Village of New Glarus - (WI),DC,0.008,0.013,0,0.021
2017,WI,City of New Holstein - (WI),DC,0.021,0.008,0,0.029
2017,WI,New London Electric&Water Util,DC,0.008,.,0,0.008
2017,WI,City of New Richmond,DC,.,0.012,0,0.012
2017,WI,North Central Power Co Inc,AC,0.077,.,.,0.077
2017,WI,Northwestern Wisconsin Elec Co,AC,0.175,0.034,.,0.209
2017,WI,Oakdale Electric Coop,AC,0.164,0.049,.,0.213
2017,WI,Oconomowoc Utilities,DC,0.022,.,0,0.022
2017,WI,Pierce-Pepin Coop Services,AC,0.364,.,.,0.364
2017,WI,City of Plymouth - (WI),DC,0.072,0.11,0,0.182
2017,WI,Village of Prairie Du Sac - (WI),DC,0.008,0.012,0,0.02
2017,WI,Polk-Burnett Electric Coop,AC,0.348,.,.,0.348
2017,WI,Price Electric Coop Inc,AC,0.109,.,.,0.109
2017,WI,Reedsburg Utility Comm,DC,0.025,0.026,0,0.051
2017,WI,Rice Lake Utilities,DC,0.008,0.003,.,0.011
2017,WI,City of Richland Center - (WI),DC,.,0.055,0,0.055
2017,WI,City of River Falls,DC,0.102,0.018,0,0.12
2017,WI,Scenic Rivers Energy Coop,AC,0.704,.,0.274,0.978
2017,WI,Slinger Utilities,DC,0.005,0.005,0,0.01
2017,WI,St Croix Electric Coop,AC,0.175,.,.,0.175
2017,WI,City of Stoughton - (WI),DC,0.06,0.01,0,0.07
2017,WI,City of Sturgeon Bay - (WI),DC,0.04,0.016,0,0.056
2017,WI,Sun Prairie Utilities,DC,0.021,0.018,0,0.039
2017,WI,Taylor Electric Coop - (WI),AC,0.14,0.1,.,0.24
2017,WI,Two Rivers Water & Light,DC,0.004,0.011,0,0.015
2017,WI,Vernon Electric Coop,AC,0.493,.,.,0.493
2017,WI,Waterloo Light & Water Comm,DC,.,0.006,0,0.006
2017,WI,Village of Waunakee - (WI),DC,0.046,0.024,0,0.07
2017,WI,City of Westby,DC,0.004,0.015,0,0.019
2017,WI,Whitehall Electric Utility,DC,0.012,.,0,0.012
2017,WI,Wisconsin Electric Power Co,DC,4.369,2.28,7.257,13.906
2017,WI,Wisconsin Power & Light Co,AC,3.362,1.881,0.044,5.287
2017,WI,Wisconsin Public Service Corp,DC,2.771,3.169,.,5.94
2017,WI,Wisconsin Rapids W W & L Comm,DC,0.061,0.159,.,0.22
2017,WI,Adjustment 2017,,-1.472,-1.073,-1.266,-3.811
2017,WV,Appalachian Power Co,AC,0.575,0.337,0.005,0.917
2017,WV,Monongahela Power Co,AC,1.117,0.548,.,1.665
2017,WV,The Potomac Edison Co,AC,2.239,0.517,0.053,2.809
2017,WV,Wheeling Power Co,AC,0.25,0.023,0,0.273
2017,WY,"Beartooth Electric Coop, Inc",AC,0.19,.,.,0.19
2017,WY,Big Horn Rural Electric Co,AC,.,.,.,0
2017,WY,"Bridger Valley Elec Assn, Inc",AC,0.025,0.05,.,0.075
2017,WY,"Carbon Power & Light, Inc",AC,0.052,0.011,.,0.063
2017,WY,Cheyenne Light Fuel & Power Co,AC,0.227,0.063,.,0.29
2017,WY,City of Cody,AC,0.003,0.028,.,0.031
2017,WY,Garland Light & Power Company,AC,0.06,.,.,0.06
2017,WY,City of Gillette - (WY),AC,0.022,.,.,0.022
2017,WY,High Plains Power Inc,AC,0.227,0.046,.,0.273
2017,WY,Lower Valley Energy Inc,AC,0.306,0.243,0.213,0.762
2017,WY,PacifiCorp,DC,0.764,0.577,0,1.341
2017,WY,City of Torrington - (WY),AC,0.022,.,.,0.022
2017,WY,Powder River Energy Corporation,AC,0.138,0.062,.,0.2
2017,WY,Wyrulec Company,AC,0.008,.,.,0.008
2017,WY,"High West Energy, Inc",AC,.,.,.,0
2017,WY,Adjustment 2017,,-0.133,-0.101,0,-0.234
"Note: Data is reported as collected.
Adjustments remove capacity lost in conversion from DC to AC.
All Technologies does not include photovoltaic storage.
Some utilities reclassified net metering as non net metering distributed, or vice versa.
Source: U.S. Energy Information Administration, Form EIA-861, 'Annual Electric Power Industry Report.'",,,,,,,
2018,AK,Alaska Power and Telephone Co,AC,0.012,0.021,.,0.033
2018,AK,Anchorage Municipal Light and Power,AC,0.22,0.212,.,0.432
2018,AK,Chugach Electric Assn Inc,AC,0.301,0.2,.,0.501
2018,AK,"Copper Valley Elec Assn, Inc",DC,0.038,0.034,.,0.072
2018,AK,Golden Valley Elec Assn Inc,AC,0.731,0.257,0.043,1.031
2018,AK,Matanuska Electric Assn Inc,AC,0.457,0.072,.,0.529
2018,AK,City of Seward - (AK),AC,.,.,.,0
2018,AK,Homer Electric Assn Inc,DC,0.385,0.055,.,0.44
2018,AK,Adjustment 2018,,-0.074,-0.016,.,-0.089
2018,AL,Central Alabama Electric Coop,DC,0.054,.,.,0.054
2018,AL,"Covington Electric Coop, Inc",AC,0.021,.,.,0.021
2018,AL,Foley Board of Utilities,AC,0.01,0.1,.,0.11
2018,AL,"Southern Pine Elec Coop, Inc",AC,0.001,.,.,0.001
2018,AL,"Pioneer Electric Coop, Inc - (AL)",AC,0.006,.,.,0.006
2018,AL,Adjustment 2018,,-0.009,.,.,-0.009
2018,AR,Entergy Arkansas LLC,DC,2.3,2.31,.,4.61
2018,AR,Arkansas Valley Elec Coop Corp,AC,0.538,0.017,.,0.555
2018,AR,City of Bentonville - (AR),AC,1.65,1.8,.,3.45
2018,AR,C & L Electric Coop Corp,DC,0.09,0.134,.,0.224
2018,AR,Carroll Electric Coop Corp - (AR),DC,2.29,.,.,2.29
2018,AR,Clay County Electric Coop Corp,AC,0.011,.,.,0.011
2018,AR,Conway Corporation,DC,0.03,.,.,0.03
2018,AR,Craighead Electric Coop Corp,AC,0.076,0.1,.,0.176
2018,AR,Empire District Electric Co,DC,0.089,.,.,0.089
2018,AR,First Electric Coop Corp,AC,1.116,0,0,1.116
2018,AR,City of Hope,AC,0.035,.,.,0.035
2018,AR,City Water and Light Plant,AC,0.01,.,.,0.01
2018,AR,"North Arkansas Elec Coop, Inc",DC,0.403,.,.,0.403
2018,AR,City of North Little Rock - (AR),AC,0.05,1.2,0,1.25
2018,AR,Oklahoma Gas & Electric Co,AC,0.226,0.037,0,0.263
2018,AR,Ozarks Electric Coop Corp - (AR),DC,1.639,0.348,.,1.987
2018,AR,Petit Jean Electric Coop Corp,AC,0.114,.,.,0.114
2018,AR,"Rich Mountain Elec Coop, Inc",AC,0.085,.,.,0.085
2018,AR,City of Siloam Springs - (AR),DC,0.113,.,.,0.113
2018,AR,Southwest Arkansas E C C,AC,0.088,0,0,0.088
2018,AR,Southwestern Electric Power Co,AC,0.529,0.58,0.7,1.809
2018,AR,Woodruff Electric Coop Corp,AC,.,0.068,.,0.068
2018,AR,Adjustment 2018,,-0.492,-0.426,.,-0.919
2018,AR,Adjustment 2018,,-0.72,-0.061,.,-0.781
2018,AZ,Ajo Improvement Co,AC,.,0.033,.,0.033
2018,AZ,Arizona Public Service Co,DC,695.045,271.511,.,966.556
2018,AZ,"Columbus Electric Coop, Inc",AC,0.035,.,.,0.035
2018,AZ,Graham County Electric Coop Inc,DC,2.532,0.441,.,2.973
2018,AZ,City of Mesa - (AZ),AC,0.087,0.707,0,0.794
2018,AZ,Morenci Water and Electric,AC,.,0.033,.,0.033
2018,AZ,"Navopache Electric Coop, Inc",AC,1.831,0.442,.,2.273
2018,AZ,Page Utility Enterprises,AC,0.023,0.034,.,0.057
2018,AZ,Electrical Dist No4 Pinal County,AC,0.378,0.03,.,0.408
2018,AZ,Salt River Project,AC,122.523,60.34,6.63,189.493
2018,AZ,Sulphur Springs Valley E C Inc,AC,7.97,3.74,.,11.71
2018,AZ,Trico Electric Cooperative Inc,DC,14.35,8.8,.,23.15
2018,AZ,"UNS Electric, Inc",DC,30.64,10.77,.,41.41
2018,AZ,"Mohave Electric Cooperative, I",AC,5.962,1.884,.,7.846
2018,AZ,Tucson Electric Power Co,DC,155.93,124.61,.,280.54
2018,AZ,Wellton-Mohawk Irr & Drain Dist,AC,0.062,0.16,.,0.222
2018,AZ,Electrical Dist No3 Pinal County,AC,3.176,.,.,3.176
2018,AZ,"Dixie Escalante R E A, Inc",DC,0.005,0.016,.,0.021
2018,AZ,Adjustment 2018,,-121.216,-47.352,.,-168.567
2018,AZ,Adjustment 2018,,-0.001,-0.003,.,-0.004
2018,AZ,Adjustment 2018,,-32.538,-23.61,.,-56.148
2018,AZ,Adjustment 2018,,-2.944,-1.612,.,-4.556
2018,CA,City of Alameda,AC,1.373,2.42,.,3.793
2018,CA,City of Anaheim - (CA),DC,15.526,13.281,.,28.807
2018,CA,Anza Electric Coop Inc,DC,0.305,0.695,.,1
2018,CA,City of Azusa,DC,1.069,0.149,0.405,1.623
2018,CA,City of Banning - (CA),AC,1.971,0.674,.,2.645
2018,CA,City of Burbank Water and Power,AC,3.104,4.134,.,7.238
2018,CA,City of Colton - (CA),AC,2.25,3.26,1.738,7.248
2018,CA,City of Corona - (CA),AC,0.049,0.337,.,0.386
2018,CA,City of Glendale - (CA),AC,8.47,8.67,.,17.14
2018,CA,City of Healdsburg - (CA),AC,0.81,0.82,.,1.63
2018,CA,Imperial Irrigation District,AC,29.696,35.325,.,65.021
2018,CA,Lassen Municipal Utility District,AC,0.264,0.98,0.13,1.374
2018,CA,City of Lodi - (CA),AC,3.347,3.528,.,6.875
2018,CA,City of Lompoc - (CA),AC,0.745,0.672,.,1.417
2018,CA,Los Angeles Department of Water & Power,AC,187.212,100.401,.,287.613
2018,CA,Merced Irrigation District,AC,3.554,2.837,.,6.391
2018,CA,Modesto Irrigation District,AC,28.451,9.597,8.071,46.119
2018,CA,Pacific Gas & Electric Co.,AC,2105.93,840.34,685.511,3631.781
2018,CA,PacifiCorp,DC,3.066,2.394,1.973,7.433
2018,CA,City of Palo Alto - (CA),AC,4.568,8.72,.,13.288
2018,CA,City of Pasadena - (CA),AC,5.789,4.082,.,9.871
2018,CA,Plumas-Sierra Rural Elec Coop,AC,0.644,0.013,0.436,1.093
2018,CA,City of Redding - (CA),DC,7.325,3.884,.,11.209
2018,CA,City of Riverside - (CA),AC,19.311,12.095,.,31.406
2018,CA,City of Roseville - (CA),AC,15.8,4.7,.,20.5
2018,CA,Sacramento Municipal Util Dist,AC,106.254,50.284,31.178,187.716
2018,CA,San Diego Gas & Electric Co,AC,767.02,166.27,70.02,1003.31
2018,CA,City & County of San Francisco,AC,.,.,.,0
2018,CA,City of Santa Clara - (CA),AC,1.043,0.793,.,1.836
2018,CA,Southern California Edison Co,AC,1552.155,607.395,227.126,2386.676
2018,CA,Bear Valley Electric Service,AC,1.829,1.485,0,3.314
2018,CA,Truckee Donner P U D,AC,0.7,0.284,.,0.984
2018,CA,Turlock Irrigation District,AC,11.04,9.036,14.125,34.201
2018,CA,City of Ukiah - (CA),AC,0.344,0.5,.,0.844
2018,CA,City of Vernon,AC,.,3.469,.,3.469
2018,CA,City of Moreno Valley - (CA),DC,3.4,4.616,0,8.016
2018,CA,Liberty Utilities,AC,0.936,0.227,.,1.163
2018,CA,Pittsburg Power Company,AC,0.28,0.82,.,1.1
2018,CA,Port of Oakland,AC,.,1.25,.,1.25
2018,CA,Adjustment 2018,,-1.277,-0.677,.,-1.955
2018,CA,Adjustment 2018,,-3.487,-3.147,-0.071,-6.705
2018,CA,Adjustment 2018,,-0.535,-0.418,-0.344,-1.296
2018,CA,Adjustment 2018,,-0.053,-0.121,.,-0.174
2018,CO,City of Colorado Springs - (CO),AC,8.24,5.038,.,13.278
2018,CO,Delta Montrose Electric Assn,DC,2.587,0.614,.,3.201
2018,CO,"Empire Electric Assn, Inc",DC,0.899,1.051,0.017,1.967
2018,CO,Town of Estes Park,AC,0.496,0.003,.,0.499
2018,CO,City of Fort Collins - (CO),DC,6.925,1.191,0.202,8.318
2018,CO,City of Fountain,AC,0.495,.,.,0.495
